p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,datagenes,external_gene_name,ensembl_gene_id,description,human_ortholog,humangene,human_description
2.4148356845969808e-48,0.6711321231363223,0.527,0.183,1.7471336178059157e-44,13,bxdc2,bxdc2,ENSNFUG00015001111,biogenesis of ribosomes BRX1,ENSG00000113460,BRIX1,biogenesis of ribosomes BRX1
9.570579156178912e-46,0.6029902141749524,0.393,0.115,6.924314019495443e-42,13,ENSNFUG00015005210,,ENSNFUG00015005210,ETS-related transcription factor Elf-1-like,ENSG00000120690,ELF1,E74 like ETS transcription factor 1
8.619083084320193e-45,0.786491353155476,0.597,0.246,6.235906611505659e-41,13,PEBP1,PEBP1,ENSNFUG00015012315,phosphatidylethanolamine binding protein 1,,NA,NA
9.390459565269399e-45,0.6537966388476892,1,0.978,6.79399749547241e-41,13,BTF3.1,NA,NA,NA,NA,NA,NA
4.946775870326161e-44,0.5569726276927369,1,0.985,3.5789923421809778e-40,13,ybx1,ybx1,ENSNFUG00015023800,Y box binding protein 1,ENSG00000065978,YBX1,Y-box binding protein 1
6.529889063421131e-41,0.6275576561783414,0.987,0.891,4.724374737385188e-37,13,ATP5G3A,ATP5G3A,ENSNFUG00015023349,ATP synthase membrane subunit c locus 3,,NA,NA
2.9181051070599533e-40,0.557764219238714,0.987,0.948,2.1112490449578763e-36,13,RPL36,RPL36,ENSNFUG00015022284,ribosomal protein L36,ENSG00000130255,RPL36,ribosomal protein L36
4.28811554489222e-40,0.7087130161354565,0.923,0.721,3.102451596729521e-36,13,EIF3K,EIF3K,ENSNFUG00015002816,eukaryotic translation initiation factor 3 subunit K,ENSG00000178982,EIF3K,eukaryotic translation initiation factor 3 subunit K
6.022954553736215e-38,0.5860509485432106,0.537,0.214,4.357607619628152e-34,13,nop58,nop58,ENSNFUG00015009049,NOP58 ribonucleoprotein,ENSG00000055044,NOP58,NOP58 ribonucleoprotein
3.0339194541830068e-37,0.6094006284178689,0.51,0.2,2.1950407251014055e-33,13,CCDC86,CCDC86,ENSNFUG00015007397,coiled-coil domain containing 86,ENSG00000110104,CCDC86,coiled-coil domain containing 86
1.2881817938892555e-35,0.9084538219286147,0.753,0.425,9.319995278788763e-32,13,hspe1,hspe1,ENSNFUG00015004832,heat shock 10 protein 1,ENSG00000115541,HSPE1,heat shock protein family E (Hsp10) member 1
4.03054199770109e-35,0.6558239847258402,0.403,0.151,2.9160971353367386e-31,13,HADH,HADH,ENSNFUG00015008386,hydroxyacyl-CoA dehydrogenase,ENSG00000138796,HADH,hydroxyacyl-CoA dehydrogenase
9.223853587804191e-35,0.7859935555700848,0.623,0.285,6.673458070776332e-31,13,FABP3,FABP3,ENSNFUG00015021917,"fatty acid-binding protein, heart-like",ENSG00000121769,FABP3,fatty acid binding protein 3
1.2954677857359873e-34,0.6266765204854816,0.947,0.808,9.372709429799868e-31,13,ENSNFUG00015008722,,ENSNFUG00015008722,polyadenylate-binding protein 1,ENSG00000184388,PABPC1L2B,poly(A) binding protein cytoplasmic 1 like 2B
1.2954677857359873e-34,0.6266765204854816,0.947,0.808,9.372709429799868e-31,13,ENSNFUG00015008722,,ENSNFUG00015008722,polyadenylate-binding protein 1,ENSG00000186288,PABPC1L2A,poly(A) binding protein cytoplasmic 1 like 2A
3.2383906889067978e-34,0.7312141692220453,0.827,0.564,2.3429756634240682e-30,13,CCT3,CCT3,ENSNFUG00015018467,chaperonin containing TCP1 subunit 3,ENSG00000163468,CCT3,chaperonin containing TCP1 subunit 3
1.3888525381292099e-33,0.6556271776964535,0.72,0.378,1.0048348113364834e-29,13,TCP1,TCP1,ENSNFUG00015011663,t-complex 1,ENSG00000120438,TCP1,t-complex 1
2.4947969832542383e-33,0.5815254833491108,0.497,0.206,1.8049856173844413e-29,13,AHCY,AHCY,ENSNFUG00015004795,adenosylhomocysteinase,ENSG00000101444,AHCY,adenosylhomocysteinase
3.0155064879118306e-33,0.6419321939806542,0.657,0.337,2.1817189440042094e-29,13,cct8,cct8,ENSNFUG00015024513,chaperonin containing TCP1 subunit 8,ENSG00000156261,CCT8,chaperonin containing TCP1 subunit 8
1.2878322860895886e-32,0.5038044309763481,0.973,0.926,9.317466589858174e-29,13,NSA2,NSA2,ENSNFUG00015017855,NSA2 ribosome biogenesis factor,ENSG00000164346,NSA2,NSA2 ribosome biogenesis factor
1.9212810187048764e-32,0.6807627575548425,0.837,0.535,1.390046817032978e-28,13,EIF3S6IP,EIF3S6IP,ENSNFUG00015015988,eukaryotic translation initiation factor 3 subunit L,ENSG00000100129,EIF3L,eukaryotic translation initiation factor 3 subunit L
1.4294623784988903e-31,0.5426681350502731,0.257,0.076,1.0342160308439471e-27,13,apex1,apex1,ENSNFUG00015002905,apurinic/apyrimidinic endodeoxyribonuclease 1,ENSG00000100823,APEX1,apurinic/apyrimidinic endodeoxyribonuclease 1
5.381995334163736e-31,0.6010938294168189,0.893,0.686,3.893873624267463e-27,13,ddx21,ddx21,ENSNFUG00015004182,DExD-box helicase 21,ENSG00000165732,DDX21,DExD-box helicase 21
1.8539258526122397e-30,0.7891136218091109,0.407,0.166,1.3413153543649555e-26,13,rnaseh2b,rnaseh2b,ENSNFUG00015017501,"ribonuclease H2, subunit B",ENSG00000136104,RNASEH2B,ribonuclease H2 subunit B
1.1576783450646856e-29,0.5341570481312474,0.99,0.898,8.375802826543e-26,13,ENSNFUG00015023353,,ENSNFUG00015023353,NA,,NA,NA
1.7746303936119776e-28,1.1009272273502817,0.583,0.294,1.2839450897782658e-24,13,ENSNFUG00015000530,,ENSNFUG00015000530,NA,,NA,NA
4.303385205676549e-27,0.5671089748301275,0.92,0.724,3.1134991963069836e-23,13,RPL38,RPL38,ENSNFUG00015025332,ribosomal protein L38,ENSG00000172809,RPL38,ribosomal protein L38
3.7867451087401338e-25,0.557681437700301,0.92,0.717,2.7397100861734868e-21,13,rps17,rps17,ENSNFUG00015012157,ribosomal protein S17,ENSG00000182774,RPS17,ribosomal protein S17
0,5.040467003489173,0.919,0.096,0,14,ENSNFUG00015018491,,ENSNFUG00015018491,protamine-like protein,,NA,NA
0,3.524409451758002,0.598,0.033,0,14,ENSNFUG00015024646,,ENSNFUG00015024646,NA,,NA,NA
3.012008505773815e-278,2.5902022474549944,0.344,0.015,2.1791881539273552e-274,14,Nfu-g-1-023257,NA,NA,NA,NA,NA,NA
3.034206039404097e-231,2.172486575431376,0.488,0.04,2.195248069508864e-227,14,ENSNFUG00015016967,,ENSNFUG00015016967,serine/threonine-protein kinase WNK4-like,ENSG00000126562,WNK4,WNK lysine deficient protein kinase 4
1.6172918036249504e-208,1.6701514365659405,0.321,0.018,1.1701106199226517e-204,14,FYCO1.1,NA,NA,NA,NA,NA,NA
1.4063615059734915e-149,2.6864795294691732,0.962,0.272,1.0175025495718211e-145,14,ENSNFUG00015002305,,ENSNFUG00015002305,NA,ENSG00000159023,EPB41,erythrocyte membrane protein band 4.1
4.29758033888189e-144,3.4269762617029254,0.78,0.192,3.1092993751810476e-140,14,GATA1A,GATA1A,ENSNFUG00015015117,GATA-binding factor 2-like,,NA,NA
8.722761262090611e-118,2.999730040574089,0.981,0.745,6.310917773122557e-114,14,MIBP2,MIBP2,ENSNFUG00015011622,nicotinamide riboside kinase 2-like,ENSG00000077009,NMRK2,nicotinamide riboside kinase 2
1.3931435866949778e-116,2.155904539414081,0.364,0.043,1.0079393849738165e-112,14,MCAMB,MCAMB,ENSNFUG00015021331,melanoma cell adhesion molecule,ENSG00000076706,MCAM,melanoma cell adhesion molecule
7.723147166998638e-109,2.6134966811037454,1,0.736,5.587696975323515e-105,14,Nfu-g-1-007730,NA,NA,NA,NA,NA,NA
1.2970959014328032e-103,2.582917014906334,0.727,0.203,9.384488846866332e-100,14,rfesd,rfesd,ENSNFUG00015008255,Rieske (Fe-S) domain containing,ENSG00000175449,RFESD,Rieske Fe-S domain containing
2.47365700742284e-94,1.6949432960078867,0.388,0.06,1.7896908448704246e-90,14,SLC18A2,SLC18A2,ENSNFUG00015001958,solute carrier family 18 member A2,ENSG00000165646,SLC18A2,solute carrier family 18 member A2
9.961782242909603e-85,1.5367508074026994,0.833,0.224,7.207349452745097e-81,14,alas2,alas2,ENSNFUG00015024401,"5-aminolevulinate synthase, erythroid-specific, mitochondrial-like",ENSG00000158578,ALAS2,5'-aminolevulinate synthase 2
2.5986426953321916e-79,1.7514346671179855,1,0.916,1.8801179900728406e-75,14,FTH1A,FTH1A,ENSNFUG00015017520,"ferritin, heavy subunit",ENSG00000167996,FTH1,ferritin heavy chain 1
2.5986426953321916e-79,1.7514346671179855,1,0.916,1.8801179900728406e-75,14,FTH1A,FTH1A,ENSNFUG00015024686,"ferritin, heavy subunit-like",ENSG00000167996,FTH1,ferritin heavy chain 1
7.529861961384325e-78,2.469235003932177,0.9,0.462,5.44785512906156e-74,14,GSTM3,GSTM3,ENSNFUG00015022289,glutathione S-transferase mu 3,ENSG00000134202,GSTM3,glutathione S-transferase mu 3
7.529861961384325e-78,2.469235003932177,0.9,0.462,5.44785512906156e-74,14,GSTM3,GSTM3,ENSNFUG00015022304,glutathione S-transferase mu 3,ENSG00000134202,GSTM3,glutathione S-transferase mu 3
8.30628397083749e-68,2.027577139313067,1,0.918,6.009596452900924e-64,14,Nfu-g-1-007614,NA,NA,NA,NA,NA,NA
1.613127361192219e-64,1.93120574584559,0.598,0.195,1.1670976458225705e-60,14,hbba2,hbba2,ENSNFUG00015007612,"hemoglobin, beta adult 2",ENSG00000213931,HBE1,hemoglobin subunit epsilon 1
6.352765379058805e-60,1.2416643010171224,1,0.641,4.5962257517490455e-56,14,Nfu-g-1-007654,NA,NA,NA,NA,NA,NA
9.241635137892608e-59,2.7687216677766457,0.699,0.323,6.686323022265302e-55,14,CHAC1,CHAC1,ENSNFUG00015002384,ChaC glutathione specific gamma-glutamylcyclotransferase 1,ENSG00000128965,CHAC1,ChaC glutathione specific gamma-glutamylcyclotransferase 1
9.241635137892608e-59,2.7687216677766457,0.699,0.323,6.686323022265302e-55,14,CHAC1,CHAC1,ENSNFUG00015017851,ChaC glutathione specific gamma-glutamylcyclotransferase 1,ENSG00000128965,CHAC1,ChaC glutathione specific gamma-glutamylcyclotransferase 1
5.6732558969758525e-58,2.008297682800562,0.923,0.702,4.104600641462029e-54,14,FTL,FTL,ENSNFUG00015002448,"ferritin, middle subunit-like",,NA,NA
1.3876834184590409e-56,2.3411610598871704,0.56,0.196,1.003988953255116e-52,14,blvrb,blvrb,ENSNFUG00015010041,biliverdin reductase B,ENSG00000090013,BLVRB,biliverdin reductase B
8.366988751085785e-55,2.160106478456478,0.737,0.34,6.053516361410565e-51,14,OLA.3497,OLA.3497,ENSNFUG00015013739,ferritin light chain,ENSG00000132446,FTHL17,ferritin heavy chain like 17
8.366988751085785e-55,2.160106478456478,0.737,0.34,6.053516361410565e-51,14,OLA.3497,OLA.3497,ENSNFUG00015013739,ferritin light chain,ENSG00000181867,FTMT,ferritin mitochondrial
2.003904554636047e-50,2.3366798047818182,0.77,0.416,1.44982494527918e-46,14,ISCU,ISCU,ENSNFUG00015015707,iron-sulfur cluster assembly enzyme,ENSG00000136003,ISCU,iron-sulfur cluster assembly enzyme
2.003904554636047e-50,2.3366798047818182,0.77,0.416,1.44982494527918e-46,14,ISCU,ISCU,ENSNFUG00015020818,iron-sulfur cluster assembly scaffold protein IscU-like,ENSG00000136003,ISCU,iron-sulfur cluster assembly enzyme
7.724819988150067e-49,1.7684349175167777,0.416,0.119,5.5889072614265733e-45,14,prdx3,prdx3,ENSNFUG00015025252,peroxiredoxin 3,ENSG00000165672,PRDX3,peroxiredoxin 3
1.7731465115763497e-42,1.838145539775999,0.407,0.125,1.282871501125489e-38,14,BLVRA,BLVRA,ENSNFUG00015009615,biliverdin reductase A,ENSG00000106605,BLVRA,biliverdin reductase A
1.1991054548147628e-41,1.4499495361536379,0.292,0.068,8.675527965584808e-38,14,smtnl1,smtnl1,ENSNFUG00015003664,smoothelin like 1,,NA,NA
5.645470462108191e-35,1.7748212147937608,0.344,0.107,4.084497879335276e-31,14,DDAH2,DDAH2,ENSNFUG00015011760,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 2-like",ENSG00000213722,DDAH2,dimethylarginine dimethylaminohydrolase 2
1.7041031941026577e-34,1.6458140371044732,0.785,0.545,1.2329186609332728e-30,14,romo1,romo1,ENSNFUG00015014394,reactive oxygen species modulator 1,ENSG00000125995,ROMO1,reactive oxygen species modulator 1
2.533432943485284e-32,1.6259141167621614,0.349,0.113,1.832938734611603e-28,14,APRT,APRT,ENSNFUG00015005182,adenine phosphoribosyltransferase,ENSG00000198931,APRT,adenine phosphoribosyltransferase
2.8532108510396904e-32,1.3237893792129993,0.986,0.813,2.064298050727216e-28,14,H3F3B.1.1,NA,NA,NA,NA,NA,NA
8.120548085549456e-28,1.4484234253818506,0.474,0.214,5.875216539895032e-24,14,WBP4,WBP4,ENSNFUG00015004530,WW domain binding protein 4,ENSG00000120688,WBP4,WW domain binding protein 4
2.1155597389043207e-25,0.9638322155047114,0.895,0.81,1.530607471097276e-21,14,ENSNFUG00015008722,,ENSNFUG00015008722,polyadenylate-binding protein 1,ENSG00000184388,PABPC1L2B,poly(A) binding protein cytoplasmic 1 like 2B
2.1155597389043207e-25,0.9638322155047114,0.895,0.81,1.530607471097276e-21,14,ENSNFUG00015008722,,ENSNFUG00015008722,polyadenylate-binding protein 1,ENSG00000186288,PABPC1L2A,poly(A) binding protein cytoplasmic 1 like 2A
3.061988521456455e-24,1.5123984926298595,0.311,0.114,2.215348695273745e-20,14,ENSNFUG00015022784,,ENSNFUG00015022784,tubulin beta chain-like,ENSG00000101162,TUBB1,tubulin beta 1 class VI
1.9541697626244705e-22,1.4030183426740646,0.344,0.144,1.4138418232588044e-18,14,CHP2,CHP2,ENSNFUG00015009499,calcineurin B homologous protein 2-like,,NA,NA
2.270672487869235e-22,1.3346421158989563,0.722,0.518,1.6428315449733915e-18,14,pabpc1b,pabpc1b,ENSNFUG00015013150,"poly A binding protein, cytoplasmic 1 b",ENSG00000184388,PABPC1L2B,poly(A) binding protein cytoplasmic 1 like 2B
2.270672487869235e-22,1.3346421158989563,0.722,0.518,1.6428315449733915e-18,14,pabpc1b,pabpc1b,ENSNFUG00015013150,"poly A binding protein, cytoplasmic 1 b",ENSG00000186288,PABPC1L2A,poly(A) binding protein cytoplasmic 1 like 2A
7.651390628885623e-22,1.6080403396909015,0.431,0.22,5.5357811199987486e-18,14,HAX1,HAX1,ENSNFUG00015011057,HCLS1 associated protein X-1,ENSG00000143575,HAX1,HCLS1 associated protein X-1
1.7839050916008006e-21,1.6860172241589175,0.507,0.297,1.2906553337731793e-17,14,PSMD9,PSMD9,ENSNFUG00015024177,"proteasome 26S subunit, non-ATPase 9",ENSG00000256950,,novel transcript
1.7839050916008006e-21,1.6860172241589175,0.507,0.297,1.2906553337731793e-17,14,PSMD9,PSMD9,ENSNFUG00015024177,"proteasome 26S subunit, non-ATPase 9",ENSG00000110801,PSMD9,"proteasome 26S subunit, non-ATPase 9"
1.9298833528023614e-17,1.0125140722049975,0.411,0.203,1.3962706057525086e-13,14,AIG1,AIG1,ENSNFUG00015002674,androgen induced 1,ENSG00000146416,AIG1,androgen induced 1
1.9681734768135478e-15,1.2233687513530875,0.507,0.317,1.4239735104746018e-11,14,TMEM50A,TMEM50A,ENSNFUG00015014531,transmembrane protein 50A,ENSG00000183726,TMEM50A,transmembrane protein 50A
6.718253348519529e-15,1.3678161297770455,0.316,0.15,4.860656297653879e-11,14,aqp1a.1,aqp1a.1,ENSNFUG00015011449,aquaporin FA-CHIP-like,ENSG00000240583,AQP1,aquaporin 1 (Colton blood group)
6.718253348519529e-15,1.3678161297770455,0.316,0.15,4.860656297653879e-11,14,aqp1a.1,aqp1a.1,ENSNFUG00015011449,aquaporin FA-CHIP-like,ENSG00000250424,,"novel protein, MINDY4 and AQP1 readthrough"
9.210843984757606e-15,0.7236967034801085,0.498,0.269,6.664045622972128e-11,14,TFR1A,TFR1A,ENSNFUG00015008669,transferrin receptor protein 1-like,ENSG00000072274,TFRC,transferrin receptor
9.210843984757606e-15,0.7236967034801085,0.498,0.269,6.664045622972128e-11,14,TFR1A,TFR1A,ENSNFUG00015008669,transferrin receptor protein 1-like,ENSG00000072274,TFRC,transferrin receptor
1.8815457809205735e-14,0.9178291836647795,0.278,0.123,1.3612983724960348e-10,14,TP53INP2,TP53INP2,ENSNFUG00015013125,tumor protein p53-inducible nuclear protein 2-like,ENSG00000078804,TP53INP2,tumor protein p53 inducible nuclear protein 2
1.8815457809205735e-14,0.9178291836647795,0.278,0.123,1.3612983724960348e-10,14,TP53INP2,TP53INP2,ENSNFUG00015013125,tumor protein p53-inducible nuclear protein 2-like,ENSG00000078804,TP53INP2,tumor protein p53 inducible nuclear protein 2
3.1679591453705594e-13,1.0940841531665257,0.316,0.155,2.2920184416755997e-9,14,CRIPT,CRIPT,ENSNFUG00015015792,CXXC repeat containing interactor of PDZ3 domain,ENSG00000119878,CRIPT,CXXC repeat containing interactor of PDZ3 domain
1.3097203448569104e-12,1.205505192980774,0.258,0.122,9.475826695039746e-9,14,EPOR,EPOR,ENSNFUG00015002841,erythropoietin receptor,ENSG00000187266,EPOR,erythropoietin receptor
1.8606446710828708e-12,0.7363615620209552,0.766,0.808,1.346176419528457e-8,14,RPL19.1,NA,NA,NA,NA,NA,NA
3.654228039862255e-9,1.1513300428565516,0.325,0.195,2.6438339868403416e-5,14,mrps18a,mrps18a,ENSNFUG00015004695,mitochondrial ribosomal protein S18A,ENSG00000096080,MRPS18A,mitochondrial ribosomal protein S18A
1.24057749320822e-8,0.6930487379404076,0.727,0.684,8.975578163361471e-5,14,GPX1A,GPX1A,ENSNFUG00015007049,glutathione peroxidase 1a,ENSG00000224586,GPX5,glutathione peroxidase 5
1.24057749320822e-8,0.6930487379404076,0.727,0.684,8.975578163361471e-5,14,GPX1A,GPX1A,ENSNFUG00015007049,glutathione peroxidase 1a,ENSG00000211445,GPX3,glutathione peroxidase 3
1.24497796489082e-8,1.24032531491476,0.311,0.193,9.007415575985082e-5,14,C2H1ORF35,C2H1ORF35,ENSNFUG00015011822,"chromosome sgr09 open reading frame, human C1orf35",ENSG00000143793,C1orf35,chromosome 1 open reading frame 35
5.210906002522379e-7,1.0301882346580382,0.383,0.272,0.0037700904928249413,14,ndufs3,ndufs3,ENSNFUG00015011173,"NADH:ubiquinone oxidoreductase core subunit S3",ENSG00000213619,NDUFS3,"NADH:ubiquinone oxidoreductase core subunit S3"
1.3158901482194163e-6,1.1949004157973087,0.359,0.267,0.009520465222367477,14,sptan1,sptan1,ENSNFUG00015002171,"spectrin alpha, non-erythrocytic 1",ENSG00000197694,SPTAN1,"spectrin alpha, non-erythrocytic 1"
5.654286993258919e-6,1.4873051824050951,0.775,0.78,0.04090876639622828,14,OLA.4512,OLA.4512,ENSNFUG00015014558,microsomal glutathione S-transferase 3-like,,NA,NA
7.680477667982053e-6,0.8974407154024218,0.426,0.349,0.055568255927850155,14,ACAT1,ACAT1,ENSNFUG00015008621,acetyl-CoA acetyltransferase 1,ENSG00000075239,ACAT1,acetyl-CoA acetyltransferase 1
1.178552476176333e-5,0.7720149962283829,0.431,0.326,0.08526827165135768,14,AAMDC,AAMDC,ENSNFUG00015015062,adipogenesis associated Mth938 domain containing,ENSG00000087884,AAMDC,adipogenesis associated Mth938 domain containing
1.2404255569263033e-5,0.8473931919415837,0.373,0.284,0.08974478904361805,14,SYAP1,SYAP1,ENSNFUG00015009776,synapse associated protein 1,ENSG00000169895,SYAP1,synapse associated protein 1
1.3148356126229924e-5,1.0340622874093275,0.278,0.189,0.0951283565732735,14,HBM,HBM,ENSNFUG00015013636,hemoglobin subunit alpha-D-like,ENSG00000206172,HBA1,hemoglobin subunit alpha 1
1.3148356126229924e-5,1.0340622874093275,0.278,0.189,0.0951283565732735,14,HBM,HBM,ENSNFUG00015013636,hemoglobin subunit alpha-D-like,ENSG00000188536,HBA2,hemoglobin subunit alpha 2
5.399013664506577e-5,1.0705144463990095,0.483,0.439,0.3906186386270508,14,HNRNPAB,NA,NA,NA,NA,NA,NA
1.459722377627575e-4,0.6750984220217559,0.263,0.179,1,14,FAM210B,FAM210B,ENSNFUG00015022530,family with sequence similarity 210 member B,ENSG00000124098,FAM210B,family with sequence similarity 210 member B
3.6239925569778197e-4,1.0194936169938829,0.273,0.206,1,14,fam32a,fam32a,ENSNFUG00015024832,family with sequence similarity 32 member A,ENSG00000105058,FAM32A,family with sequence similarity 32 member A
4.976206089996055e-4,0.7227328149061218,0.287,0.212,1,14,ZFAND5A,ZFAND5A,ENSNFUG00015020857,AN1-type zinc finger protein 5-like,,NA,NA
8.299170103640828e-4,0.7099586437898989,0.263,0.191,1,14,si:dkey-28b4.7,si:dkey-28b4.7,ENSNFUG00015016675,si:dkey-28b4.7,ENSG00000175482,POLD4,"DNA polymerase delta 4, accessory subunit"
8.299170103640828e-4,0.7099586437898989,0.263,0.191,1,14,si:dkey-28b4.7,si:dkey-28b4.7,ENSNFUG00015016675,si:dkey-28b4.7,ENSG00000256514,,novel protein
8.304934601847652e-4,1.0865545862688668,0.254,0.19,1,14,PDAP1B,PDAP1B,ENSNFUG00015003354,PDGFA associated protein 1,ENSG00000106244,PDAP1,PDGFA associated protein 1
0.0038000210484843053,0.6424050154907881,0.354,0.298,1,14,tmem14ca,tmem14ca,ENSNFUG00015018982,transmembrane protein 14C-like,ENSG00000111843,TMEM14C,transmembrane protein 14C
0,5.525601751726646,0.786,0.016,0,15,ENSNFUG00015006466,NA,NA,NA,NA,NA,NA
0,4.578514672890292,0.714,0.003,0,15,ENSNFUG00015005676,,ENSNFUG00015005676,tropomyosin alpha-1 chain-like,,NA,NA
0,4.53507222616042,0.529,0.001,0,15,TIMP3,TIMP3,ENSNFUG00015019689,metalloproteinase inhibitor 3-like,ENSG00000100234,TIMP3,TIMP metallopeptidase inhibitor 3
0,4.2835585247836745,0.743,0.015,0,15,plcd1b,plcd1b,ENSNFUG00015009661,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1-like",ENSG00000187091,PLCD1,phospholipase C delta 1
0,3.802972380973262,0.829,0.024,0,15,ak1,ak1,ENSNFUG00015000272,adenylate kinase 1,ENSG00000106992,AK1,adenylate kinase 1
0,3.1060974292215087,0.357,0.002,0,15,GCHFR,GCHFR,ENSNFUG00015022907,GTP cyclohydrolase I feedback regulator,ENSG00000137880,GCHFR,GTP cyclohydrolase I feedback regulator
0,2.003104792080163,0.271,0.002,0,15,CD200R1L,CD200R1L,ENSNFUG00015006629,CD200 receptor 1,,NA,NA
1.0352862030335216e-261,2.83019394638019,0.529,0.014,7.490295678947529e-258,15,spock3,spock3,ENSNFUG00015000913,"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3",ENSG00000196104,SPOCK3,"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3"
5.144134354986713e-235,3.962874114297494,0.829,0.043,3.7217812058328865e-231,15,pmp22b,pmp22b,ENSNFUG00015025265,peripheral myelin protein 22b,ENSG00000109099,PMP22,peripheral myelin protein 22
9.418585549662366e-232,5.400708568879262,0.843,0.046,6.814346645180722e-228,15,F13A1B,F13A1B,ENSNFUG00015022473,coagulation factor XIII A chain,ENSG00000124491,F13A1,coagulation factor XIII A chain
7.278416919363831e-231,2.574446730187954,0.457,0.012,5.265934641159732e-227,15,ILK.1,NA,NA,NA,NA,NA,NA
1.1753432012327414e-220,1.8688299071022187,0.3,0.005,8.503608060918885e-217,15,FGL2,FGL2,ENSNFUG00015004071,fibrinogen like 2,ENSG00000127951,FGL2,fibrinogen like 2
2.144084838326783e-198,1.8508105889791127,0.314,0.006,1.5512453805294276e-194,15,AFAP1L1B,AFAP1L1B,ENSNFUG00015008640,actin filament-associated protein 1-like 1,ENSG00000157510,AFAP1L1,actin filament associated protein 1 like 1
4.031809518446136e-181,2.20801108842855,0.343,0.009,2.917014186595779e-177,15,rab42b,rab42b,ENSNFUG00015001382,ras-related protein Rab-39B-like,,NA,NA
5.212188613515064e-162,2.186777858788032,0.357,0.011,3.7710184618781484e-158,15,inka1b,inka1b,ENSNFUG00015009182,protein FAM212A-like,ENSG00000185614,INKA1,inka box actin regulator 1
5.162140800666505e-153,3.3996742438932506,0.514,0.024,3.7348088692822164e-149,15,F2R,F2R,ENSNFUG00015014465,coagulation factor II thrombin receptor,ENSG00000181104,F2R,coagulation factor II thrombin receptor
1.5276788708858468e-122,2.556137270753118,0.357,0.014,1.1052756630859102e-118,15,ECHDC3.1,NA,NA,NA,NA,NA,NA
2.6840957293993286e-99,3.9351049574535177,0.9,0.135,1.9419432602204143e-95,15,plek,plek,ENSNFUG00015017717,pleckstrin,ENSG00000115956,PLEK,pleckstrin
9.804231150616384e-99,1.880960964820882,0.343,0.016,7.093361237470954e-95,15,itgb1a,itgb1a,ENSNFUG00015019282,integrin subunit beta 1,ENSG00000150093,ITGB1,integrin subunit beta 1
6.130130717238032e-89,2.1939858023135534,0.386,0.023,4.435149573921716e-85,15,hpcal1,hpcal1,ENSNFUG00015016344,hippocalcin like 1,ENSG00000115756,HPCAL1,hippocalcin like 1
2.6541173595666574e-88,3.3225488552692397,0.629,0.067,1.9202539096464767e-84,15,plac8l1,plac8l1,ENSNFUG00015024837,PLAC8 like 1,ENSG00000173261,PLAC8L1,PLAC8 like 1
2.1277770042948922e-87,3.3969313241236025,0.7,0.084,1.5394466626073546e-83,15,ENSNFUG00015018928,,ENSNFUG00015018928,TRIO and F-actin-binding protein-like,ENSG00000100106,TRIOBP,TRIO and F-actin binding protein
3.1098643410393126e-68,4.377559833616052,0.943,0.254,2.2499868507419427e-64,15,OLA.7015,OLA.7015,ENSNFUG00015009753,deoxyribonuclease-1-like,,NA,NA
1.0268187166416475e-60,2.2356650872162236,0.357,0.029,7.42903341490232e-57,15,ENSNFUG00015005055,,ENSNFUG00015005055,rho-related GTP-binding protein RhoC-like,,NA,NA
2.663960603539565e-50,3.1400549110191385,0.786,0.202,1.9273754966608752e-46,15,tpm4a,tpm4a,ENSNFUG00015024661,tropomyosin 4,ENSG00000167460,TPM4,tropomyosin 4
4.900662961155324e-47,1.7621712520850465,0.271,0.022,3.5456296523958765e-43,15,ADCY6A,ADCY6A,ENSNFUG00015019862,adenylate cyclase 6,ENSG00000174233,ADCY6,adenylate cyclase 6
4.7068032185103304e-46,2.2275229131715832,0.471,0.066,3.405372128592224e-42,15,ENSNFUG00015014487,,ENSNFUG00015014487,ubiquitin-conjugating enzyme E2 E2-like,,NA,NA
3.9611426197240367e-44,2.5776879137811792,1,0.836,2.8658866853703405e-40,15,NDUFA4,NDUFA4,ENSNFUG00015000864,cytochrome c oxidase subunit NDUFA4-like,ENSG00000189043,NDUFA4,NDUFA4 mitochondrial complex associated
3.9611426197240367e-44,2.5776879137811792,1,0.836,2.8658866853703405e-40,15,NDUFA4,NDUFA4,ENSNFUG00015022001,cytochrome c oxidase subunit NDUFA4-like,ENSG00000189043,NDUFA4,NDUFA4 mitochondrial complex associated
1.473403388553737e-42,1.9729387616104588,0.357,0.041,1.0660073516186287e-38,15,ENSNFUG00015012239,NA,NA,NA,NA,NA,NA
3.935955249972562e-40,1.8931210365822622,0.371,0.047,2.8476636233551485e-36,15,NINJ1,NINJ1,ENSNFUG00015019156,ninjurin 1,ENSG00000131669,NINJ1,ninjurin 1
6.309432755215048e-40,2.812864224647562,0.657,0.161,4.564874598398087e-36,15,tln1,tln1,ENSNFUG00015000902,talin 1,ENSG00000137076,TLN1,talin 1
